"","year3","jd","mean_airt","datetime"
"991",2011,260,9.91458333333333,2011-09-17 00:15:00
"992",2011,261,10.9770833333333,2011-09-18 00:15:00
"993",2011,262,11.4260416666667,2011-09-19 00:15:00
"994",2011,263,13.4635416666667,2011-09-20 00:15:00
"995",2011,264,17.3854166666667,2011-09-21 00:15:00
"996",2011,265,19.3166666666667,2011-09-22 00:15:00
"997",2011,266,19.6052083333333,2011-09-23 00:15:00
"998",2011,267,20.5729166666667,2011-09-24 00:15:00
"999",2011,268,19.8489583333333,2011-09-25 00:15:00
"1000",2011,269,20.1770833333333,2011-09-26 00:15:00
"1001",2011,270,19.865625,2011-09-27 00:15:00
"1002",2011,271,17.9322916666667,2011-09-28 00:15:00
"1003",2011,272,16.3645833333333,2011-09-29 00:15:00
"1004",2011,273,16.0541666666667,2011-09-30 00:15:00
"1005",2011,274,12.2385416666667,2011-10-01 00:15:00
"1006",2011,275,12.346875,2011-10-02 00:15:00
"1007",2011,276,11.4104166666667,2011-10-03 00:15:00
"1008",2011,277,10.9645833333333,2011-10-04 00:15:00
"1009",2011,278,10.375,2011-10-05 00:15:00
"1010",2011,279,7.415625,2011-10-06 00:15:00
"1011",2011,280,8.97083333333333,2011-10-07 00:15:00
"1012",2011,281,15.0489583333333,2011-10-08 00:15:00
"1013",2011,282,18.4364583333333,2011-10-09 00:15:00
"1014",2011,283,18.8208333333333,2011-10-10 00:15:00
"1015",2011,284,14.3489583333333,2011-10-11 00:15:00
"1016",2011,285,10.9802083333333,2011-10-12 00:15:00
"1017",2011,286,13.1083333333333,2011-10-13 00:15:00
"1018",2011,287,15.0947916666667,2011-10-14 00:15:00
"1019",2011,288,10.9666666666667,2011-10-15 00:15:00
"1020",2011,289,11.815625,2011-10-16 00:15:00
"1021",2011,290,11.353125,2011-10-17 00:15:00
"1022",2011,291,10.0552083333333,2011-10-18 00:15:00
"1023",2011,292,10.4260416666667,2011-10-19 00:15:00
"1024",2011,293,12.6625,2011-10-20 00:15:00
"1025",2011,294,9.86354166666667,2011-10-21 00:15:00
"1026",2011,295,8.15833333333333,2011-10-22 00:15:00
"1027",2011,296,5.44895833333333,2011-10-23 00:15:00
"1028",2011,297,8.01145833333333,2011-10-24 00:15:00
"1029",2011,298,7.34166666666667,2011-10-25 00:15:00
"1030",2011,299,4.953125,2011-10-26 00:15:00
"1031",2011,300,2.103125,2011-10-27 00:15:00
"1032",2011,301,0.204166666666667,2011-10-28 00:15:00
"1033",2011,302,-0.622916666666667,2011-10-29 00:15:00
"1034",2011,303,0.0927083333333333,2011-10-30 00:15:00
"1035",2011,304,1.85625,2011-10-31 00:15:00
"1036",2011,305,2.965625,2011-11-01 00:15:00
"1037",2011,306,4.125,2011-11-02 00:15:00
"1038",2011,307,6.096875,2011-11-03 00:15:00
"1039",2011,308,3.84166666666667,2011-11-04 00:15:00
"1040",2011,309,1.65416666666667,2011-11-05 00:15:00
"1041",2011,310,4.34479166666667,2011-11-06 00:15:00
"1042",2011,311,8.18541666666667,2011-11-07 00:15:00
"1043",2011,312,11.303125,2011-11-08 00:15:00
"1044",2011,313,12.8177083333333,2011-11-09 00:15:00
"1045",2011,314,12.6302083333333,2011-11-10 00:15:00
"1046",2011,315,3.74583333333333,2011-11-11 00:15:00
"1047",2011,316,4.27291666666667,2011-11-12 00:15:00
"1048",2011,317,9.16041666666667,2011-11-13 00:15:00
"1049",2011,318,12.240625,2011-11-14 00:15:00
"1050",2011,319,12.1302083333333,2011-11-15 00:15:00
"1051",2011,320,9.91770833333333,2011-11-16 00:15:00
"1052",2011,321,4.07083333333333,2011-11-17 00:15:00
"1053",2011,322,0.0979166666666667,2011-11-18 00:15:00
"1054",2011,323,3.93229166666667,2011-11-19 00:15:00
"1055",2011,324,10.2979166666667,2011-11-20 00:15:00
"1056",2011,325,4.45416666666667,2011-11-21 00:15:00
"1057",2011,326,1.96354166666667,2011-11-22 00:15:00
"1058",2011,327,0.598958333333333,2011-11-23 00:15:00
"1059",2011,328,0.857291666666667,2011-11-24 00:15:00
"1060",2011,329,6.80729166666667,2011-11-25 00:15:00
"1061",2011,330,9.11041666666667,2011-11-26 00:15:00
"1062",2011,331,7.72291666666667,2011-11-27 00:15:00
"1063",2011,332,12.2635416666667,2011-11-28 00:15:00
"1064",2011,333,14.04375,2011-11-29 00:15:00
"1065",2011,334,7.64479166666667,2011-11-30 00:15:00
"1066",2011,335,2.05520833333333,2011-12-01 00:15:00
"1067",2011,336,1.28541666666667,2011-12-02 00:15:00
"1068",2011,337,0.308333333333333,2011-12-03 00:15:00
"1069",2011,338,4.403125,2011-12-04 00:15:00
"1070",2011,339,8.83958333333333,2011-12-05 00:15:00
"1071",2011,340,11.7229166666667,2011-12-06 00:15:00
"1072",2011,341,8.28541666666667,2011-12-07 00:15:00
"1073",2011,342,-0.1125,2011-12-08 00:15:00
"1074",2011,343,0.960416666666667,2011-12-09 00:15:00
"1075",2011,344,-0.791666666666667,2011-12-10 00:15:00
"1076",2011,345,-3.48958333333333,2011-12-11 00:15:00
"1077",2011,346,-0.33125,2011-12-12 00:15:00
"1078",2011,347,0.475,2011-12-13 00:15:00
"1079",2011,348,1.65729166666667,2011-12-14 00:15:00
"1080",2011,349,5.55729166666667,2011-12-15 00:15:00
"1081",2011,350,3.64270833333333,2011-12-16 00:15:00
"1082",2011,351,-2.203125,2011-12-17 00:15:00
"1083",2011,352,-9.38541666666667,2011-12-18 00:15:00
"1084",2011,353,-2.51666666666667,2011-12-19 00:15:00
"1085",2011,354,0.278125,2011-12-20 00:15:00
"1086",2011,355,4.85833333333333,2011-12-21 00:15:00
"1087",2011,356,6.715625,2011-12-22 00:15:00
"1088",2011,357,1.55104166666667,2011-12-23 00:15:00
"1089",2011,358,-5.99895833333333,2011-12-24 00:15:00
"1090",2011,359,-3.371875,2011-12-25 00:15:00
"1091",2011,360,-0.0302083333333333,2011-12-26 00:15:00
"1092",2011,361,2.6125,2011-12-27 00:15:00
"1093",2011,362,1.41041666666667,2011-12-28 00:15:00
"1094",2011,363,-6.73854166666667,2011-12-29 00:15:00
"1095",2011,364,-1.34375,2011-12-30 00:15:00
"1096",2011,365,1.05833333333333,2011-01-01 00:00:00
